RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31
7221,236,Springfield,city,MA,MA,"Springfield, MA",Hampden County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293.3183534254263,1318.4359731523273,1271.7470343978025,1270.517599331165,1273.1546584916046,1289.2417965570255,1309.4550847989851,1302.6100164745549,1316.4899298253624,1333.261285298102,1382.876764144621,1411.587437976584,1401.462821331227,1348.6504807328697,1337.7317873359377,1350.012894087044,1382.9389189603037,1389.7869256203064,1390.9221264330442,1419.0817463200094,1425.79900927377,1475.5935504988993,1494.6633378453935,1544.3715760944592,1536.79467683396,1551.1027586244022,1547.3248819419462,1571.8481354995736,1581.4542568968361,1580.5761818938304,1569.7986848978053,1579.5545837452414,1603.8666666666668
398300,237,Lansing,city,MI,MI,"Lansing-East Lansing, MI",Ingham County,,,,,,,,,,,,,,,,,,,,,,,,588.9392620544028,588.6732644189929,600.9335779726943,594.8902871828224,607.3981720399953,604.7668482160155,617.4157922614212,615.2985162869527,611.0672589045716,608.9979164753538,608.3249110876097,604.178656571808,614.1341496662868,618.2422478888745,628.4544092002462,615.940778929107,617.8145279725591,624.8187783677328,633.9887742262757,633.3588050283968,634.9685286135638,614.1264238108419,621.4090023515912,615.7348957732315,641.4711513896149,648.9892595630723,649.2894932455763,644.9677535334009,638.4594051443478,647.7271320633103,651.1363071022716,652.3924603221541,652.5292554349878,656.3078765897637,653.4529091350868,658.270384300685,650.8174468463094,661.8339508353502,665.13983091388,665.4587267574732,671.7634002752037,676.5121718263101,688.1224467905598,679.8803262599505,677.5051566909555,678.6543317846204,678.8372055883523,679.5949397999665,681.7665467690597,687.57327506693,693.1458467056863,697.6698136570828,695.696859175369,695.2760521104594,692.6456051034965,703.0162893550237,705.4919208448732,709.463928903766,706.5983385752095,706.0934685626481,698.9512475911134,701.4079681081406,706.1015299661782,720.741458438881,722.985649810916,725.8971347946292,731.1842439722243,739.2556926413123,743.8998316225374,741.4283581874098,741.9847635225843,743.2701764484519,744.3879584713148,745.8310703342903,749.0078997926466,757.233835533912,757.5471008876918,765.9697608064156,772.3191410506784,779.1480534871074,781.8211028586379,776.282993751873,771.715427637202,768.8008897313869,773.2648471659021,779.8943733148996,788.405938996094,794.4811665217258,802.3872008475302,802.8121532456476,812.1750413127791,820.636170690797,832.8059279864784,842.2117613101535,847.0566450540691,857.5481044008912,848.0582783005201,848.1135010480874,839.9529508567709,859.2417428385148,878.2705502602288,892.6362990225314,900.7558453756888,906.9090103840714,925.407160750189,933.3749223624014,936.5784518538427,938.4680580977985,939.3682898303953,948.1898269335212,955.7768706257481,961.5499203286167,968.3113479752927,965.0241445795257,983.1446339208776,994.0582260511558,1016.8248304811082,1019.980058390848,1017.5735946394502,1009.7909481055566,1011.7453035920554,1013.2063397715488,1028.0978653364748,1015.7127576002152
25514,238,Las Cruces,city,NM,NM,"Las Cruces, NM",Dona Ana County,,,,,,,,,,,,,,,,,,,,,,874.7977002217519,881.4253847897265,884.432854108168,880.2926032635944,884.1856047457169,881.7019288738891,879.8085970953533,880.3802419276184,880.8768087462989,,881.2629339744506,878.244502271604,876.293225071899,876.3726038269904,886.0703977078563,895.7608820247261,897.4022820411096,890.5380382877859,886.2794195232386,885.6597264528826,887.5607679167651,885.4732393904079,883.6037025479494,883.2823692301334,886.1123494765654,893.9254881248683,895.7520090749405,894.6784190839429,892.3796125933749,893.1918680037681,893.9789540302874,896.0766151746387,897.6705564535335,900.6812641678416,905.7239909660141,909.9583640600597,914.8962661136127,910.1736038157841,913.3233051070937,912.6928944380786,914.5396021293727,918.9586838906084,920.6167842859691,926.618353936423,923.1144814100662,925.0846008230859,922.0810322920894,928.1609365300719,931.8472868524696,939.6537632772304,937.5947440289623,938.9081404172881,939.8782574259956,943.2996648121126,944.8410841771716,949.6906934167488,950.3548964064397,955.7332713984971,954.6557393472399,955.4272128306948,956.4235974502676,962.8922115422373,970.3539497781494,969.0250959141711,969.4029013191162,971.5495133453636,978.3175413504222,983.1380354672432,982.4111463531051,983.101130746937,981.0723009409977,985.3976315644804,989.2675941138156,992.2018203726541,999.5337585169041,1001.4159627266205,1003.2087712598579,1005.7153934581364,1011.5378474515189,1021.9385651303443,1025.6664709668196,1034.4611606998049,1040.3415382004252,1032.9190086733095,1033.9510892873466,1033.7881549177553,1050.1792362186038,1051.9471541784835,1057.1753443835346,1050.8543586301016,1051.3006652043146,1056.2946403262795,1078.605699386842,1108.6920942732609,1126.6935073274096,1145.9925133878376,1143.7210381089956,1151.744258232749,1157.002882905972,1159.0081234629802,1159.532183363306,1164.6515099472338,1181.7099057418825,1185.9951822810945,1219.8120511835627,1236.9720024102166,1258.1636260029454,1253.8152941272942,1264.3056937842393,1296.6487854040772,1311.9082981364204,1350.3627360608189,1362.770796019198,1370.8171815457522,1373.080147330116,1384.0143372029058,1396.849229741053,1381.6052101650175,1368.8840024345693,1361.2717051939658,1383.2783785875845,1426.104283660954,1456.2337978997405,1467.5107576923465,1445.0078902117853,1448.6153552330022
32626,239,Macon,city,GA,GA,"Macon-Bibb County, GA",Bibb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.16096779711,772.410587944527,777.8718687299936,782.1129633520875,785.3675069539098,774.5722817939015,766.0056849268434,766.1112973565513,777.2511572505821,789.5931612661951,784.5313128124612,780.9853524670106,778.9998095891275,789.8145413520225,790.1160332408301,793.4030126156608,792.8252632314674,792.7834472796732,795.1983126684661,801.7078702774952,814.2570125736404,817.2379382023014,806.7494590214676,803.7816385815056,806.6436763816823,818.3349303075024,815.592973693261,825.0995135087626,830.7850998266382,842.8788921373539,835.3948087283841,827.3003437487442,827.60981959752,829.170269668209,840.9956040938839,850.5165359675278,864.2303385265712,871.0863710722336,869.4733111722196,869.0531992613022,863.8556315128565,857.793886784098,849.9636357581434,841.1766934437519,844.7318560821337,847.7681582845845,863.6639649808387,856.3218337086251,866.0611518377158,869.8632687477128,898.9999118191926,922.2215541827466,937.8579516062462,934.3686937770723,924.8135792995324,935.7482602652426,944.1897113693055,951.1015286723406,946.9770323103337,969.7214782865577,1009.9073796040606,1055.6620211843228,1080.926672704122,1084.9259624304182,1096.915114785037,1102.286733850814,1102.787440932982,1077.2891631638438,1078.4137492661846,1096.6782968607972,1118.1977198020295,1124.5200903354566,1146.7563481794762,1165.5543548302812,1194.469314218883,1177.5274945698613,1192.8958759213078,1197.4719894745072,1199.1340712585893,1181.1100740726765,1161.2661394151382,1166.239784698499,1189.6149827128709,1228.8950483535853,1251.99895572264
32060,240,Hollywood,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,,,,,1103.286438689077,1103.300051203752,1122.7043616871988,1138.3163334068934,1149.964361808484,1157.9441411520127,1167.982196780631,1175.6099484957733,1171.5221101159268,1169.201385695759,1172.1960791420533,1180.5638631334361,1184.4910504504599,1196.4132553020472,1203.9684008853176,1205.1420835730664,1209.9362869545878,1217.9527168382838,1230.815657255837,1229.275435991439,1230.4514485995062,1243.1186420103431,1233.8403521598364,1243.9155989075134,1244.5846669143366,1275.9588701400228,1278.606348126413,1287.926998338587,1285.2583233147777,1306.5942548570195,1311.320782584647,1323.6758972146322,1316.0736946066465,1314.8769760597233,1302.68827259579,1305.7382765512173,1319.1238409092675,1337.434114734904,1359.3901366426312,1376.7381831484538,1397.9498247290346,1387.773985963098,1384.441358762326,1373.558308008871,1381.9180209338463,1376.5694153811476,1379.338087332719,1384.8849941831133,1400.2160931172511,1418.7989539013076,1435.4007840692645,1455.6433017791935,1476.9447986395437,1478.7244791456762,1479.1788412994656,1466.630237531893,1460.9575060781735,1458.1226606746818,1455.918945651261,1466.9808450911914,1464.680719449065,1484.97022073619,1497.532595898064,1508.1162657999498,1502.622651526635,1495.858404586188,1508.9530701316578,1511.1288094869378,1524.3011298567496,1521.5826590884526,1531.6906381666429,1526.8536053923385,1534.9065666478327,1537.1602765125253,1551.115532554202,1550.8380698091232,1552.0207281490607,1548.4441839571773,1558.936613112857,1568.4291284333192,1583.6929250092794,1581.891140977594,1588.0412629845434,1582.3742049266127,1587.4535953038874,1591.569521170952,1597.471486506453,1614.338057183497,1617.398132142743,1630.662774781478,1628.6818975705976,1633.5522355233134,1625.9889988236564,1628.7226640928127,1635.8169885243697,1648.2711568327388,1652.5055215720852,1646.6296248027231,1653.4731683187968,1652.520194699644,1668.7255140164289,1672.8156593308713,1676.9927493596533,1687.469252368715,1685.4207710035917,1692.767772005228,1670.9775980793636,1672.359540952059,1668.8312427230624,1680.7500920741033,1687.226183240799,1703.5095056141795,1718.0940169166283,1740.6359164390612,1764.9599461092048,1773.757618649912,1783.9464347957755,1798.5008758192175,1839.2639016882026,1895.2068450519203,,,2115.662007362166,2173.7092534082954,2214.582170122306,2259.1406366713636,2282.288058548717,2323.7088332872877,2354.119749559826,2402.784376488655,2425.907636595702,2444.929364670049,2447.0946995894296,2473.955686889755,2511.216148134023,2524.2949335277253,2537.6138101914707,2537.9858157407048,2552.999770623682,2532.7367065478907,2570.657885602584,2589.271431905477,2633.0328275451693
32179,241,Jackson,city,MS,MS,"Jackson, MS",Hinds County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.5863638320558,884.9501499910918,892.6001438580088,893.2475870046895,892.6022239910145,890.9535723220187,885.2214358843636,885.0195323127622,886.3724426306802,894.9019113838197,889.1417315890104,894.576534829491,896.5467525832938,906.7718581696299,906.2736351589692,906.5176319601702,898.3509010995447,896.4444596195561,893.903249180138,897.5215374004032,906.4807162261977,912.8694499938063,917.4227877592148,911.4953609421603,910.5027941656866,913.6709023657957,914.2527288541821,913.6504796089688,908.153750492429,905.7356625435605,908.6393152577302,915.7219221783535,922.5363783868286,921.0996309592545,922.1928471479866,920.5195940747459,925.2772634671527,924.1326309249434,930.9797043827814,932.3261021488888,938.570069076688,952.6918581451499,953.8380318994688,952.0821801431207,943.6988230739747,949.496297820766,960.9232832465916,958.1699164707311,957.3438504966359,957.5329465292473,966.073923678189,972.7759393954602,974.1513324477468,974.8489655852056,976.6903026070618,978.3427511797028,986.9057315613791,990.9320160256538,1007.4031403978043,1001.5145917321555,1010.4170178625855,1006.0250327521737,1022.0278085294492,1021.286684542578,1021.6496285830874,1036.1833323466312,1049.5531489136877,1056.1714452737726,1046.5074848487188,1044.0563089745665,1054.5166995679092,1069.6161075389728,1085.6508391200198,1098.4336120431665,1111.6050499324583,1117.5818821771072,1118.001751668276,1119.1292802249634,1118.6436777717468,1123.2940967151515,1118.232028073663,1123.5302663960663,1122.66373411219,1133.2541928677003,1145.890404040404
10918,242,Columbia,city,MO,MO,"Columbia, MO",Boone County,,,,,,,,,,,,,,,,,,,,,,,681.9701081493181,685.3150310651891,684.7006065420662,686.4158505472159,700.1331383446562,703.6904529727474,713.4928164480126,707.1835473616602,705.6516089437409,702.0664561744414,705.5976414593987,708.7262207553447,698.4349724027401,710.9464359697214,713.3097223046095,727.428903765123,719.4023108539908,724.0064626807322,721.4321635461986,719.2295660258729,716.8351438209731,711.2369575967701,706.5521480089842,699.4108667953041,706.7302161322808,727.0070177304175,741.9357591052285,750.3682014000071,743.981121985246,741.39193094517,737.7083992426011,738.5460999961608,736.2292767688972,738.5322966257869,730.1201439199067,739.6524806908559,734.5446502084479,746.352817186027,748.1422352230692,754.8966064670509,752.6968825091741,746.5098178843523,744.6513825690537,742.561060800219,741.283765540653,739.9986730047704,746.5288228160574,742.2121541600137,749.5194533980898,750.0456617151435,763.0935073762222,762.7748457663362,763.2060594224139,761.6605310959382,760.4104478061746,758.3667991666948,754.7536509448951,753.8866385099402,746.5618478412482,747.6459243932044,748.6830092856751,767.0370161650823,772.263614027131,780.7349873681956,775.0565162492542,775.9247703224104,768.1380792897374,769.2900213744866,768.3469284416988,777.6130162726511,776.5888430360212,776.6564018147761,773.0959484623847,777.3092229487481,786.1025331654774,791.0721499558439,794.0137168257907,792.15741789557,791.7600740041091,786.9541418231382,785.9419622375755,786.5201228181741,786.3939811616445,786.1141482827649,786.9434930747018,796.2968882007399,801.9395803793511,803.5327561693726,805.2356172209294,808.9270627783005,817.3300728513402,823.9859890447817,824.7509541930975,821.4323406018669,819.1582298140963,823.2443473136088,824.948648318372,822.1053289482651,823.4099345286867,832.8379957529355,852.2599744546445,871.981433226981,887.7532568604993,895.4787989872111,906.3635076053217,913.517896947595,925.0194807040288,931.6126026067731,937.0880347501278,946.7585712655044,951.7057377600988,964.7918928869896,972.4093523109933,977.769477418738,991.8983305169355,997.2344970759654,1019.3365578893886,1020.4895959092677,1042.788678742605,1043.369453113833,1041.0936450171484,1043.3594525832034,1053.7764250267487,1076.7840304078804,1075.0710002763194
20008,243,Pomona,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.9835392540208,1445.4762089725384,1449.3749666703673,1456.8607321453114,1485.9584952220334,1514.6736062124735,1516.0219885340246,1501.6266490064204,1502.8057489131413,1508.164350142181,1515.6902183875961,1515.13692118783,1518.6888636100741,1527.3871633756476,1531.8898022496712,1537.8176456409424,1569.050809757469,1591.7978467214036,1612.319184008527,1603.3870213800099,1595.7071871002038,1588.6434945475569,1600.5201277720862,1606.3296722801645,1624.6481558918833,1622.464256630873,1650.1506248767253,1670.4805000551678,1680.819787492607,1675.3861556463996,1672.644176874721,1680.6480400416067,1708.3223590299463,1721.5677194871107,1717.2067159812495,1701.9156314550212,1694.6269482865325,1695.1251126197706,1719.7848857485665,1743.802748709694,1764.9397442244754,1754.4072183734315,1749.4020346957122,1770.1292078255026,1789.004479164501,1801.2765090642795,1814.013441674451,1827.888810501411,1831.4468991422068,1806.321837876304,1823.282195867987,1851.5675426837533,1871.493763359319,1848.6813078285334,1833.4272743006986,1857.9782102032552,1896.141676127686,1891.86973643914,1888.6910614507037,1872.3709626685738,1900.878901048307,1892.8206320886377,1923.3536038637735,1918.5323176363074,1953.8469399513942,1930.7801863935051,1949.370959167182,1941.7839987736515,1975.4141665506027,1998.6388198120064,2020.1462291649873,2036.6860578746355,2078.081755136657,2120.197903088709,2135.565209106415,2067.7400635508543,2033.5971593339905,2024.6514606089545,2097.8607194166784,2181.3486050236256,2222.580775910878,2267.610741909007,2272.442194145889,2289.396344674871,2277.9975447694355,2301.4486983095994,2369.964998182817,2380.6966459441246,2418.324451851376,2425.0836576409542,2458.7061796843623,2442.8465479395,2425.158648990626,2457.9557998129885,2482.8795391652893,2570.7256263622608,2520.066794538627,2540.2347135888126,2488.0580376917983,2573.2660053815703,2582.6495726495727
13594,244,Roseville,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Placer County,,,,,,,,,,,,,,1368.0692586207192,1375.738191560862,1391.5239811291287,1398.3658657974909,1381.2387913250661,1383.9095545806567,1378.824213465038,1386.5732533518865,1370.2055176096476,1376.5701856229527,1382.4343401501028,1396.180032331932,1389.2163308045785,1393.3801727472728,1400.9953042782297,1411.6111275480623,1411.3722987859749,1407.7805217388502,1410.1965348702618,1408.1181999581358,1412.8471146797865,1423.6351319383728,1434.0312074595033,1436.5186392255114,1435.3464637998231,1448.2798969950268,1465.8594472077295,1479.0072829118415,1477.335964631511,1473.7100378791076,1466.592950880304,1470.3336143141325,1456.641762317089,1458.4763232762125,1471.0425769913572,1500.9871638340242,1521.5110992564607,1531.236424323292,1539.836665118586,1539.2854385879562,1545.5387587096475,1561.2853780785028,1568.8712234081538,1562.9011125896973,1562.4928162460862,1561.105214569839,1571.652278153166,1570.7076581007063,1593.6926831157753,1616.5475742848257,1633.3098708914529,1643.0796776689542,1641.5481442075297,1642.615041506381,1646.8016428105889,1647.4833488303177,1644.2357103932864,1653.1066862828643,1677.2271238324695,1709.572435576797,1725.3010305175972,1736.9187728395584,1744.1289843121228,1773.0309795878422,1783.9998645552357,1792.598293395741,1777.1651159446847,1764.2658274120465,1771.2781146148425,1773.2318218422283,1790.6727451402166,1797.2765470839963,1812.6929160771965,1828.2311752413282,1841.5354402774374,1856.475879704934,1865.027694945158,1871.4764467132027,1863.5866377143595,1860.5363123075742,1859.7320672498315,1875.2803472080075,1878.875546958247,1891.6042743140997,1896.289491788518,1917.2560904032546,1940.929631283251,1973.0768822368289,1987.953595576001,1980.2910107332486,1963.0737005853787,1948.6999901580625,1936.3635663534246,1930.9924167735599,1935.5477353475571,1951.3182694098005,1947.892157442646,1944.224019188547,1945.8927731751778,1984.2506548853867,2026.0644146739417,2067.8948769774934,2079.3983005810032,2091.191716138715,2080.93745993289,2098.9154277537227,2135.5105025951357,2171.0289428455017,2198.8449314031873,2235.90963017622,2291.486018665905,2366.15622231764,2407.4176340121467,2462.571513168314,2441.080177835359,2433.9101730833863,2386.1451024979233,2392.535543618863,2400.4964118500957,2417.4307140627093,2434.7932666145402,2442.993670740173,2467.4791647357315,2503.240982981148,2524.5741410661262,2520.2920675134087,2485.4232674382883,2449.9837542763044,2371.243589449323,2373.831626138831,2380.9622308405424,2465.8270347698717,2474.8916788843185,2494.129244525966
20555,245,South Bend,city,IN,IN,"South Bend-Mishawaka, IN-MI",Saint Joseph County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.092344142152,662.6782060384717,660.1109565033137,672.9021364321957,672.6927607886968,675.9779166466313,685.480961676768,692.1604489541076,694.2392469915615,680.2586447274549,674.1852122650427,677.6496782262813,683.0955420176708,688.8045516521277,692.5415183474937,687.9767504101501,687.2297250278948,685.588488561798,,688.8443776927852,691.007172353919,702.7293055619799,707.9000210423834,705.2689223690277,681.557825698946,689.7271350472657,691.4226759196126,706.2342168106986,699.1265637565447,704.9372908000091,716.327166572882,720.8694593492166,724.7872882662325,728.4309841981917,733.2347940768584,736.5909504406103,726.3073323014776,723.3953646224556,725.0672960833887,732.860703087174,739.4309841838619,733.7577904926582,734.4621937619224,739.8701708267719,754.0087073107883,762.0189306486973,760.4211707641138,765.0935590825492,764.387716638667,771.0694180156513,772.1201655347693,776.4910224496724,784.1449379647755,786.9523913719286,797.1045810680957,791.519077085312,790.9178486091372,790.8546926618031,800.8218337467954,808.007222108321,818.1094802305341,823.5631650707572,827.0744355998082,825.9675461146891,823.8320611052222,830.5528170638268,831.8235895594029,833.6330780264099,833.5265689370478,843.1598216701714,857.0280558301774,867.0674125416907,879.164590432551,883.7351170320179,876.0545237346898,873.0387118378262,862.4887972362194,863.8349538859966,870.1176174306216,884.9015182653545,894.0245237453323,898.9017813247427,908.4924182730383,927.8443311920159,944.5668440394949,957.8437917167463,962.3480241275676,960.9283534453897,969.3042836033317,979.5463698166019,987.953611743047,995.8796874164917,1008.8945882548978,1030.027221971038,1041.5037323844194,1056.4788556211984,1050.8550391835279,1070.9534283198898,1113.8626353491734,1156.6586467507614,1184.5916609412952,1164.7302300251702,1153.1791402326098,1159.4101785087364,1144.140217361906,1157.9511594029184,1157.3018103144875,1208.91826872058,1234.4736436930755,1268.789010463146,1259.8660734989578,1274.1907420339874,1267.0081058271603,1280.47057106307,1274.7666815897123,1292.7235443599752,1310.5382071938718,1328.6518696738945,1340.3155279503105
37074,246,Albany,city,NY,NY,"Albany-Schenectady-Troy, NY",Albany County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.5328908617824,1025.676945516258,1010.9798400094053,1011.4088723495482,999.1389750947465,1010.8615467677733,1017.7702792947053,1014.6810866867254,1013.5769953337309,1017.8928984152319,1022.9158386881655,1039.0928327725187,1030.7753751962887,1028.650060666523,1041.8432511742012,1036.349558771007,1049.4632472715857,1037.4691206107805,1050.8031994009873,1069.7403964825658,1068.9642561216704,1077.05911885191,1062.0066025193082,1067.171762067655,1064.3568844215747,1069.9446609826996,1066.9164018515444,1081.2425570216183,1081.4253096301725,1092.6655208513544,1089.0141806849676,1091.8390121615807,1088.7603663071834,1089.778817891559,1088.95008214922,1066.3495096582246,1084.855757547731,1095.515780907109,1141.0465115287477,1141.5841518715522,1149.4591246197706,1142.23693533046,1146.7032505834047,1136.0549133568375,1135.2310746413132,1126.8452392142722,1128.272717200391,1127.6202496998828,1143.631797222853,1151.7440983037955,1169.278395387096,1166.7901445215593,1178.7680452584073,1178.93612389265,1186.24135611987,1178.9881695974511,1165.9833944806403,1171.2620555507262,1170.527941424497,1178.0550763733547,1178.6998718002624,1207.3695472138404,1225.8193401016638,1225.4983132930242,1209.2940303292512,1202.071115156961,1196.993730414061,1217.941038716066,1233.609945193892,1242.3861581473332,1232.4606533409788,1242.0738143169845,1239.8506966173632,1250.785702340751,1242.7513141553113,1261.1076818434683,1272.1472446356377,1296.7627863539453,1314.0820066612503,1319.7224086665703,1314.7874011165118,1313.9469642419976,1322.586904657298,1327.9239011062734,1325.963087726399,1329.5040923759857,1343.2792942664526,1337.6883865358352,1348.469093492277,1357.012394965574,1386.8066876204268,1386.10055162267,1390.964645941883,1377.9618260574161,1402.0199230174703,1385.4721435851113,1405.8208299788848,1400.4353639230644,1423.5299117519353,1433.7233044613888,1456.736507936508
12694,247,Mesquite,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,,,,,,,,,,,,,,,967.4426310000812,959.9318669527449,972.2867408739446,970.2619823974558,983.9992305463967,974.3515866828316,982.7885756541048,975.0593328099624,979.5904207734015,985.7684021710621,989.4628336155552,994.3015167496385,996.4220332982501,1007.7448805535148,1007.5346046236592,1004.6574186582762,1006.8228231455175,1009.3597481695199,1011.9188361048874,1009.9925438112726,1010.9471107288625,1012.8104579744269,1015.397052355889,1026.0226507791488,1031.0065968993854,1043.0648843918057,1048.253104811661,1061.5581634515152,1062.2854146278885,1064.2846709498992,1055.0587349961274,1058.1561102219212,1057.8397203121249,1067.0603316358888,1066.0328589479286,1072.310609831371,1085.6394413999453,1095.7926295980026,1105.200118697753,1106.8372272841143,1105.6921005062256,1098.493466254866,1101.9426784797179,1104.347477519031,1127.185793394963,1133.8240161298056,1142.6440200715635,1139.4589153039435,1145.6536225767143,1161.7360825435892,1172.3255618530543,1179.0976567405162,1174.145234866995,1172.1770936302294,1174.3261482936953,1180.7534322403399,1189.7856703265218,1191.5919416826118,1199.5696125085249,1204.445015256243,1218.346481224482,1226.4400689211345,1228.6169171121826,1232.9248317862687,1230.7704975449396,1237.286245403213,1231.9708372073908,1235.3278586475537,1236.7489482371764,1243.421396389393,1253.2416377198292,1264.665045553337,1273.0709318352121,1276.9534968009482,1283.9369163349463,1287.407218185633,1293.6923186037893,1291.3983806568235,1291.6131552074705,1294.788866384779,1293.0448895870113,1295.8185040878855,1298.88975607679,1313.8365192025997,1328.1738821783088,1334.9623654569637,1333.2640312128833,1338.140493663153,1338.569559665246,1346.1516195720596,1339.7158833122003,1337.7076949726475,1327.8469818284877,1336.5247137471404,1345.8146832040054,1369.6807873793941,1376.990385882307,1387.2497700118329,1397.4791622917546,1409.3519225246234,1416.4333276308087,1421.9050488478829,1421.2178773030137,1421.7196136450518,1422.4896310855027,1440.335256422064,1474.435363430417,1496.6285876313964,1503.4851754167412,1507.6826133691484,1529.4691902450688,1560.9520973663846,1577.4629103291625,1601.972101516126,1618.982044637522,1643.6374119526183,1631.3035824349718,1640.6819502708288,1660.851719125381,1691.1196752582869,1703.9075666640515,1726.2506262862848,1744.6897791534661,1762.2157061446137,1755.8023460175873,1766.1099457518621,1761.0012511699524,1766.354758018176,1760.6535345620835,1775.331596018387,1779.3396104199658,1781.050290965096,1791.7165373542184
